#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:57 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04117000     00060          QUAKER BROOK NEAR NASHVILLE, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04117000	00060	1		2001	10	11.6	31
USGS	04117000	00060	1		2001	11	8.11	30
USGS	04117000	00060	1		2001	12	7.88	31
USGS	04117000	00060	1		2002	1	7.07	31
USGS	04117000	00060	1		2002	2	9.67	28
USGS	04117000	00060	1		2002	3	11.9	31
USGS	04117000	00060	1		2002	4	9.18	30
USGS	04117000	00060	1		2002	5	10.6	31
USGS	04117000	00060	1		2002	6	4.51	30
USGS	04117000	00060	1		2002	7	3.04	31
USGS	04117000	00060	1		2002	8	2.97	31
USGS	04117000	00060	1		2002	9	2.38	30
USGS	04117000	00060	1		2002	10	3.27	31
USGS	04117000	00060	1		2002	11	4.17	30
USGS	04117000	00060	1		2002	12	4.37	31
USGS	04117000	00060	1		2003	1	3.41	31
USGS	04117000	00060	1		2003	2	3.32	28
USGS	04117000	00060	1		2003	3	7.71	31
USGS	04117000	00060	1		2003	4	9.85	30
USGS	04117000	00060	1		2003	5	11.4	31
USGS	04117000	00060	1		2003	6	4.08	30
USGS	04117000	00060	1		2003	7	2.80	31
USGS	04117000	00060	1		2003	8	3.29	31
USGS	04117000	00060	1		2003	9	2.65	30
USGS	04117000	00060	1		2003	10	3.49	31
USGS	04117000	00060	1		2003	11	9.41	30
USGS	04117000	00060	1		2003	12	5.34	31
USGS	04117000	00060	1		2004	1	4.03	31
USGS	04117000	00060	1		2004	2	4.57	29
USGS	04117000	00060	1		2004	3	12.0	31
USGS	04117000	00060	1		2004	4	4.58	30
USGS	04117000	00060	1		2004	5	26.4	31
USGS	04117000	00060	1		2004	6	7.99	30
USGS	04117000	00060	1		2004	7	5.43	31
USGS	04117000	00060	1		2004	8	7.05	31
USGS	04117000	00060	1		2004	9	3.85	30
USGS	04117000	00060	1		2004	10	4.67	31
USGS	04117000	00060	1		2004	11	8.55	30
USGS	04117000	00060	1		2004	12	9.35	31
USGS	04117000	00060	1		2005	1	14.3	31
USGS	04117000	00060	1		2005	2	11.9	28
USGS	04117000	00060	1		2005	3	11.7	31
USGS	04117000	00060	1		2005	4	6.61	30
USGS	04117000	00060	1		2005	5	5.33	31
USGS	04117000	00060	1		2005	6	5.54	30
USGS	04117000	00060	1		2005	7	4.40	31
USGS	04117000	00060	1		2005	8	2.20	31
USGS	04117000	00060	1		2005	9	2.50	30
USGS	04117000	00060	1		2005	10	2.68	31
USGS	04117000	00060	1		2005	11	4.46	30
USGS	04117000	00060	1		2005	12	4.67	31
USGS	04117000	00060	1		2006	1	11.0	31
USGS	04117000	00060	1		2006	2	7.84	28
USGS	04117000	00060	1		2006	3	10.7	31
USGS	04117000	00060	1		2006	4	7.79	30
USGS	04117000	00060	1		2006	5	9.33	31
USGS	04117000	00060	1		2006	6	3.91	30
USGS	04117000	00060	1		2006	7	3.68	31
USGS	04117000	00060	1		2006	8	3.10	31
USGS	04117000	00060	1		2006	9	4.03	30
USGS	04117000	00060	1		2006	10	7.20	31
USGS	04117000	00060	1		2006	11	7.51	30
USGS	04117000	00060	1		2006	12	9.91	31
USGS	04117000	00060	1		2007	1	9.51	31
USGS	04117000	00060	1		2007	2	5.00	28
USGS	04117000	00060	1		2007	3	13.6	31
USGS	04117000	00060	1		2007	4	11.0	30
USGS	04117000	00060	1		2007	5	8.81	31
USGS	04117000	00060	1		2007	6	4.34	30
USGS	04117000	00060	1		2007	7	2.51	31
USGS	04117000	00060	1		2007	8	4.40	31
USGS	04117000	00060	1		2007	9	3.03	30
USGS	04117000	00060	1		2007	10	5.56	31
USGS	04117000	00060	1		2007	11	5.88	30
USGS	04117000	00060	1		2007	12	7.16	31
USGS	04117000	00060	1		2008	1	10.2	31
USGS	04117000	00060	1		2008	2	9.10	29
USGS	04117000	00060	1		2008	3	12.4	31
USGS	04117000	00060	1		2008	4	11.7	30
USGS	04117000	00060	1		2008	5	6.51	31
USGS	04117000	00060	1		2008	6	13.6	30
USGS	04117000	00060	1		2008	7	7.32	31
USGS	04117000	00060	1		2008	8	3.18	31
USGS	04117000	00060	1		2008	9	14.4	30
USGS	04117000	00060	1		2008	10	8.02	31
USGS	04117000	00060	1		2008	11	7.02	30
USGS	04117000	00060	1		2008	12	15.1	31
USGS	04117000	00060	1		2009	1	8.42	31
USGS	04117000	00060	1		2009	2	17.7	28
USGS	04117000	00060	1		2009	3	16.5	31
USGS	04117000	00060	1		2009	4	18.2	30
USGS	04117000	00060	1		2009	5	12.0	31
