#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:54 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04114000     00060          GRAND RIVER AT PORTLAND, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04114000	00060	1		1981	4	2132	30
USGS	04114000	00060	1		1981	5	1736	31
USGS	04114000	00060	1		1981	6	902.3	30
USGS	04114000	00060	1		1981	7	424.8	31
USGS	04114000	00060	1		1981	8	459.5	31
USGS	04114000	00060	1		1981	9	743.6	30
USGS	04114000	00060	1		1981	10	1766	31
USGS	04114000	00060	1		1981	11	946.9	30
USGS	04114000	00060	1		1981	12	736.4	31
USGS	04114000	00060	1		1982	1	670.0	31
USGS	04114000	00060	1		1982	2	594.1	28
USGS	04114000	00060	1		1982	3	3903	31
USGS	04114000	00060	1		1988	6	257.5	30
USGS	04114000	00060	1		1988	7	213.5	31
USGS	04114000	00060	1		1988	8	282.3	31
USGS	04114000	00060	1		1988	9	493.8	30
USGS	04114000	00060	1		1988	10	706.9	31
USGS	04114000	00060	1		1988	11	2187	30
USGS	04114000	00060	1		1988	12	1191	31
USGS	04114000	00060	1		1989	1	1218	31
USGS	04114000	00060	1		1989	2	843.4	28
USGS	04114000	00060	1		1989	3	1627	31
USGS	04114000	00060	1		1989	4	1805	30
USGS	04114000	00060	1		1989	5	977.1	31
USGS	04114000	00060	1		1989	6	2587	30
USGS	04114000	00060	1		1989	7	724.3	31
USGS	04114000	00060	1		1989	8	552.8	31
USGS	04114000	00060	1		1989	9	819.5	30
USGS	04114000	00060	1		1989	10	481.4	31
USGS	04114000	00060	1		1989	11	1175	30
USGS	04114000	00060	1		1989	12	636.2	31
USGS	04114000	00060	1		1990	1	1531	31
USGS	04114000	00060	1		1990	2	1649	28
USGS	04114000	00060	1		1990	3	2921	31
USGS	04114000	00060	1		1990	4	2007	30
USGS	04114000	00060	1		1990	5	1641	31
USGS	04114000	00060	1		1990	6	794.1	30
USGS	04114000	00060	1		1990	7	519.6	31
USGS	04114000	00060	1		1990	8	429.3	31
USGS	04114000	00060	1		1990	9	501.2	30
USGS	04114000	00060	1		1990	10	1313	31
USGS	04114000	00060	1		1990	11	1902	30
USGS	04114000	00060	1		1990	12	1948	31
USGS	04114000	00060	1		1991	1	1962	31
USGS	04114000	00060	1		1991	2	1639	28
USGS	04114000	00060	1		1991	3	2079	31
USGS	04114000	00060	1		1991	4	2397	30
USGS	04114000	00060	1		1991	5	1217	31
USGS	04114000	00060	1		1991	6	667.5	30
USGS	04114000	00060	1		1991	7	351.1	31
USGS	04114000	00060	1		1991	8	435.1	31
USGS	04114000	00060	1		1991	9	286.1	30
USGS	04114000	00060	1		1991	10	527.9	31
USGS	04114000	00060	1		1991	11	916.6	30
USGS	04114000	00060	1		1991	12	1685	31
USGS	04114000	00060	1		1992	1	1185	31
USGS	04114000	00060	1		1992	2	1241	29
USGS	04114000	00060	1		1992	3	1704	31
USGS	04114000	00060	1		1992	4	2156	30
USGS	04114000	00060	1		1992	5	1265	31
USGS	04114000	00060	1		1992	6	690.2	30
USGS	04114000	00060	1		1992	7	891.4	31
USGS	04114000	00060	1		1992	8	1297	31
USGS	04114000	00060	1		1992	9	1296	30
USGS	04114000	00060	1		1992	10	1378	31
USGS	04114000	00060	1		1992	11	2743	30
USGS	04114000	00060	1		1992	12	1635	31
USGS	04114000	00060	1		1993	1	2989	31
USGS	04114000	00060	1		1993	2	1226	28
USGS	04114000	00060	1		1993	3	2354	31
USGS	04114000	00060	1		1993	4	3419	30
USGS	04114000	00060	1		1993	5	1540	31
USGS	04114000	00060	1		1993	6	1801	30
USGS	04114000	00060	1		1993	7	1138	31
USGS	04114000	00060	1		1993	8	636.9	31
USGS	04114000	00060	1		1993	9	1104	30
USGS	04114000	00060	1		1993	10	1722	31
USGS	04114000	00060	1		1993	11	995.3	30
USGS	04114000	00060	1		1993	12	979.5	31
USGS	04114000	00060	1		1994	1	624.5	31
USGS	04114000	00060	1		1994	2	1660	28
USGS	04114000	00060	1		1994	3	2235	31
USGS	04114000	00060	1		1994	4	1767	30
