#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:59 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04118000     00060          THORNAPPLE RIVER NEAR CALEDONIA, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04118000	00060	1		1968	9	320.0	30
USGS	04118000	00060	1		1968	10	306.8	31
USGS	04118000	00060	1		1968	11	422.8	30
USGS	04118000	00060	1		1968	12	712.9	31
USGS	04118000	00060	1		1969	1	1020	31
USGS	04118000	00060	1		1969	2	1024	28
USGS	04118000	00060	1		1969	3	612.5	31
USGS	04118000	00060	1		1969	4	1277	30
USGS	04118000	00060	1		1969	5	976.1	31
USGS	04118000	00060	1		1969	6	740.5	30
USGS	04118000	00060	1		1969	7	530.3	31
USGS	04118000	00060	1		1969	8	316.4	31
USGS	04118000	00060	1		1969	9	229.4	30
USGS	04118000	00060	1		1969	10	333.9	31
USGS	04118000	00060	1		1969	11	451.9	30
USGS	04118000	00060	1		1969	12	366.1	31
USGS	04118000	00060	1		1970	1	290.8	31
USGS	04118000	00060	1		1970	2	385.4	28
USGS	04118000	00060	1		1970	3	708.3	31
USGS	04118000	00060	1		1970	4	1460	30
USGS	04118000	00060	1		1970	5	638.9	31
USGS	04118000	00060	1		1970	6	594.1	30
USGS	04118000	00060	1		1970	7	456.2	31
USGS	04118000	00060	1		1970	8	284.3	31
USGS	04118000	00060	1		1970	9	347.9	30
USGS	04118000	00060	1		1970	10	567.8	31
USGS	04118000	00060	1		1970	11	696.9	30
USGS	04118000	00060	1		1970	12	677.6	31
USGS	04118000	00060	1		1971	1	388.0	31
USGS	04118000	00060	1		1971	2	1180	28
USGS	04118000	00060	1		1971	3	1692	31
USGS	04118000	00060	1		1971	4	766.8	30
USGS	04118000	00060	1		1971	5	406.0	31
USGS	04118000	00060	1		1971	6	386.8	30
USGS	04118000	00060	1		1971	7	345.9	31
USGS	04118000	00060	1		1971	8	234.2	31
USGS	04118000	00060	1		1971	9	285.7	30
USGS	04118000	00060	1		1971	10	347.7	31
USGS	04118000	00060	1		1971	11	331.8	30
USGS	04118000	00060	1		1971	12	944.6	31
USGS	04118000	00060	1		1972	1	820.2	31
USGS	04118000	00060	1		1972	2	412.9	29
USGS	04118000	00060	1		1972	3	1601	31
USGS	04118000	00060	1		1972	4	1771	30
USGS	04118000	00060	1		1972	5	814.4	31
USGS	04118000	00060	1		1972	6	454.1	30
USGS	04118000	00060	1		1972	7	403.0	31
USGS	04118000	00060	1		1972	8	545.6	31
USGS	04118000	00060	1		1972	9	594.2	30
USGS	04118000	00060	1		1972	10	619.9	31
USGS	04118000	00060	1		1972	11	1017	30
USGS	04118000	00060	1		1972	12	1013	31
USGS	04118000	00060	1		1973	1	2065	31
USGS	04118000	00060	1		1973	2	791.8	28
USGS	04118000	00060	1		1973	3	1828	31
USGS	04118000	00060	1		1973	4	1526	30
USGS	04118000	00060	1		1973	5	1029	31
USGS	04118000	00060	1		1973	6	963.6	30
USGS	04118000	00060	1		1973	7	598.3	31
USGS	04118000	00060	1		1973	8	350.5	31
USGS	04118000	00060	1		1973	9	297.7	30
USGS	04118000	00060	1		1973	10	430.7	31
USGS	04118000	00060	1		1973	11	655.8	30
USGS	04118000	00060	1		1973	12	951.9	31
USGS	04118000	00060	1		1974	1	1804	31
USGS	04118000	00060	1		1974	2	1404	28
USGS	04118000	00060	1		1974	3	2416	31
USGS	04118000	00060	1		1974	4	1811	30
USGS	04118000	00060	1		1974	5	1089	31
USGS	04118000	00060	1		1974	6	700.6	30
USGS	04118000	00060	1		1974	7	380.5	31
USGS	04118000	00060	1		1974	8	361.8	31
USGS	04118000	00060	1		1974	9	330.9	30
USGS	04118000	00060	1		1974	10	370.3	31
USGS	04118000	00060	1		1974	11	572.5	30
USGS	04118000	00060	1		1974	12	545.8	31
USGS	04118000	00060	1		1975	1	1083	31
USGS	04118000	00060	1		1975	2	1007	28
USGS	04118000	00060	1		1975	3	1394	31
USGS	04118000	00060	1		1975	4	2244	30
USGS	04118000	00060	1		1975	5	1147	31
USGS	04118000	00060	1		1975	6	796.4	30
USGS	04118000	00060	1		1975	7	378.4	31
USGS	04118000	00060	1		1975	8	375.7	31
USGS	04118000	00060	1		1975	9	519.7	30
USGS	04118000	00060	1		1975	10	385.5	31
USGS	04118000	00060	1		1975	11	462.5	30
USGS	04118000	00060	1		1975	12	1308	31
USGS	04118000	00060	1		1976	1	539.1	31
USGS	04118000	00060	1		1976	2	1853	29
USGS	04118000	00060	1		1976	3	2098	31
USGS	04118000	00060	1		1976	4	1160	30
USGS	04118000	00060	1		1976	5	1267	31
USGS	04118000	00060	1		1976	6	516.7	30
USGS	04118000	00060	1		1976	7	447.0	31
USGS	04118000	00060	1		1976	8	284.6	31
USGS	04118000	00060	1		1976	9	262.0	30
USGS	04118000	00060	1		1976	10	336.3	31
USGS	04118000	00060	1		1976	11	336.1	30
USGS	04118000	00060	1		1976	12	323.2	31
USGS	04118000	00060	1		1977	1	327.1	31
USGS	04118000	00060	1		1977	2	378.2	28
USGS	04118000	00060	1		1977	3	1042	31
USGS	04118000	00060	1		1977	4	857.5	30
USGS	04118000	00060	1		1977	5	380.2	31
USGS	04118000	00060	1		1977	6	305.0	30
USGS	04118000	00060	1		1977	7	242.6	31
USGS	04118000	00060	1		1977	8	231.4	31
USGS	04118000	00060	1		1977	9	338.9	30
USGS	04118000	00060	1		1977	10	323.5	31
USGS	04118000	00060	1		1977	11	317.4	30
USGS	04118000	00060	1		1977	12	676.7	31
USGS	04118000	00060	1		1978	1	402.3	31
USGS	04118000	00060	1		1978	2	351.8	28
USGS	04118000	00060	1		1978	3	1169	31
USGS	04118000	00060	1		1978	4	1454	30
USGS	04118000	00060	1		1978	5	579.4	31
USGS	04118000	00060	1		1978	6	390.8	30
USGS	04118000	00060	1		1978	7	387.5	31
USGS	04118000	00060	1		1978	8	252.6	31
USGS	04118000	00060	1		1978	9	524.5	30
USGS	04118000	00060	1		1978	10	433.4	31
USGS	04118000	00060	1		1978	11	413.1	30
USGS	04118000	00060	1		1978	12	555.1	31
USGS	04118000	00060	1		1979	1	563.1	31
USGS	04118000	00060	1		1979	2	432.1	28
USGS	04118000	00060	1		1979	3	2237	31
USGS	04118000	00060	1		1979	4	1377	30
USGS	04118000	00060	1		1979	5	899.6	31
USGS	04118000	00060	1		1979	6	587.4	30
USGS	04118000	00060	1		1979	7	538.5	31
USGS	04118000	00060	1		1979	8	360.0	31
USGS	04118000	00060	1		1979	9	277.6	30
USGS	04118000	00060	1		1979	10	347.4	31
USGS	04118000	00060	1		1979	11	512.6	30
USGS	04118000	00060	1		1979	12	788.6	31
USGS	04118000	00060	1		1980	1	646.4	31
USGS	04118000	00060	1		1980	2	484.9	29
USGS	04118000	00060	1		1980	3	855.3	31
USGS	04118000	00060	1		1980	4	1182	30
USGS	04118000	00060	1		1980	5	590.3	31
USGS	04118000	00060	1		1980	6	729.0	30
USGS	04118000	00060	1		1980	7	383.9	31
USGS	04118000	00060	1		1980	8	652.1	31
USGS	04118000	00060	1		1980	9	559.1	30
USGS	04118000	00060	1		1980	10	441.1	31
USGS	04118000	00060	1		1980	11	427.4	30
USGS	04118000	00060	1		1980	12	853.8	31
USGS	04118000	00060	1		1981	1	408.1	31
USGS	04118000	00060	1		1981	2	1515	28
USGS	04118000	00060	1		1981	3	799.0	31
USGS	04118000	00060	1		1981	4	1498	30
USGS	04118000	00060	1		1981	5	1343	31
USGS	04118000	00060	1		1981	6	705.5	30
USGS	04118000	00060	1		1981	7	410.1	31
USGS	04118000	00060	1		1981	8	356.8	31
USGS	04118000	00060	1		1981	9	472.6	30
USGS	04118000	00060	1		1981	10	1010	31
USGS	04118000	00060	1		1981	11	553.1	30
USGS	04118000	00060	1		1981	12	502.9	31
USGS	04118000	00060	1		1982	1	538.8	31
USGS	04118000	00060	1		1982	2	443.5	28
USGS	04118000	00060	1		1982	3	2392	31
USGS	04118000	00060	1		1983	10	351.9	31
USGS	04118000	00060	1		1983	11	516.5	30
USGS	04118000	00060	1		1983	12	743.9	31
USGS	04118000	00060	1		1984	1	414.8	31
USGS	04118000	00060	1		1984	2	1058	29
USGS	04118000	00060	1		1984	3	984.5	31
USGS	04118000	00060	1		1984	4	929.3	30
USGS	04118000	00060	1		1984	5	729.8	31
USGS	04118000	00060	1		1984	6	515.4	30
USGS	04118000	00060	1		1984	7	267.3	31
USGS	04118000	00060	1		1984	8	209.6	31
USGS	04118000	00060	1		1984	9	276.1	30
USGS	04118000	00060	1		1984	10	340.0	31
USGS	04118000	00060	1		1984	11	455.2	30
USGS	04118000	00060	1		1984	12	635.6	31
USGS	04118000	00060	1		1985	1	954.0	31
USGS	04118000	00060	1		1985	2	1207	28
USGS	04118000	00060	1		1985	3	2821	31
USGS	04118000	00060	1		1985	4	2031	30
USGS	04118000	00060	1		1985	5	530.1	31
USGS	04118000	00060	1		1985	6	370.3	30
USGS	04118000	00060	1		1985	7	282.0	31
USGS	04118000	00060	1		1985	8	354.9	31
USGS	04118000	00060	1		1985	9	328.7	30
USGS	04118000	00060	1		1985	10	478.0	31
USGS	04118000	00060	1		1985	11	925.6	30
USGS	04118000	00060	1		1985	12	732.3	31
USGS	04118000	00060	1		1986	1	660.8	31
USGS	04118000	00060	1		1986	2	1012	28
USGS	04118000	00060	1		1986	3	2009	31
USGS	04118000	00060	1		1986	4	714.5	30
USGS	04118000	00060	1		1986	5	601.5	31
USGS	04118000	00060	1		1986	6	1639	30
USGS	04118000	00060	1		1986	7	742.2	31
USGS	04118000	00060	1		1986	8	384.0	31
USGS	04118000	00060	1		1986	9	758.8	30
USGS	04118000	00060	1		1986	10	2068	31
USGS	04118000	00060	1		1986	11	613.9	30
USGS	04118000	00060	1		1986	12	796.0	31
USGS	04118000	00060	1		1987	1	555.5	31
USGS	04118000	00060	1		1987	2	485.4	28
USGS	04118000	00060	1		1987	3	709.8	31
USGS	04118000	00060	1		1987	4	560.2	30
USGS	04118000	00060	1		1987	5	341.1	31
USGS	04118000	00060	1		1987	6	275.4	30
USGS	04118000	00060	1		1987	7	252.8	31
USGS	04118000	00060	1		1987	8	475.4	31
USGS	04118000	00060	1		1987	9	490.0	30
USGS	04118000	00060	1		1987	10	433.5	31
USGS	04118000	00060	1		1987	11	504.1	30
USGS	04118000	00060	1		1987	12	1429	31
USGS	04118000	00060	1		1988	1	945.5	31
USGS	04118000	00060	1		1988	2	1014	29
USGS	04118000	00060	1		1988	3	863.7	31
